,Methyl_000,Methyl_001,Methyl_002,Methyl_003,Methyl_004,Methyl_005,Methyl_006,Methyl_007,Methyl_008,Methyl_009,Methyl_010,Methyl_011,Methyl_012,Methyl_013,Methyl_014,Methyl_015,Methyl_016,Methyl_017,Methyl_018,Methyl_019,Methyl_020,Methyl_021,Methyl_022,Methyl_023,Methyl_024,Methyl_025,Methyl_026,Methyl_027,Methyl_028,Methyl_029,Methyl_030,Methyl_031,Methyl_032,Methyl_033,Methyl_034,Methyl_035,Methyl_036,Methyl_037,Methyl_038,Methyl_039,Methyl_040,Methyl_041,Methyl_042,Methyl_043,Methyl_044,Methyl_045,Methyl_046,Methyl_047,Methyl_048,Methyl_049,Methyl_050,Methyl_051,Methyl_052,Methyl_053,Methyl_054,Methyl_055,Methyl_056,Methyl_057,Methyl_058,Methyl_059,Methyl_060,Methyl_061,Methyl_062,Methyl_063,Methyl_064,Methyl_065,Methyl_066,Methyl_067,Methyl_068,Methyl_069,Methyl_070,Methyl_071,Methyl_072,Methyl_073,Methyl_074,Methyl_075,Methyl_076,Methyl_077,Methyl_078,Methyl_079,Methyl_080,Methyl_081,Methyl_082,Methyl_083,Methyl_084,Methyl_085,Methyl_086,Methyl_087,Methyl_088,Methyl_089,Methyl_090,Methyl_091,Methyl_092,Methyl_093,Methyl_094,Methyl_095,Methyl_096,Methyl_097,Methyl_098,Methyl_099
Sample_0607,0.6281888692822086,0.5407605464489448,0.5165725176515418,0.6044426539734467,0.48719237324119774,0.7495842933833138,0.7182655481297181,0.49119943854000836,0.4601901452447526,0.8900886799882147,0.559690383593058,0.9416751237798288,0.37035766863217967,,0.6552307740658945,0.3462404641260807,0.632627047133103,0.5057401616758976,0.6993035843560087,,0.34261047276343565,0.22826465644032834,0.0,0.2741540484412012,0.35170685011019354,0.42459742668616224,0.2740717095105174,0.0810458925859824,,0.4866005122293119,0.2737658606171553,,0.6243817009855477,0.6303571000579709,0.6565133287574596,0.3741955982177093,0.5985593496113188,0.26745638476222444,0.36294945829990033,0.3717472179054351,0.0,0.0,0.31743869136018843,0.1372765575496677,0.1642929409949255,0.7437165676982623,0.3068332754043807,0.42107308736490834,0.3496288215923374,0.4014091803833525,0.4976798733747396,0.27667540312793126,0.30784514244127276,0.5494207077370746,0.026265225683294924,0.09108547469226574,0.04092506076442065,0.5780020442314923,0.41074452681748036,0.2515816943680735,0.2580818355480751,0.1877996502184644,0.41964228400960607,0.3428670554181713,0.0,0.11643103558641787,0.2010967479179526,0.28490539426088385,0.3941694046072215,0.4831679244803668,0.2838254949043639,0.4819175532938722,0.3917897416126822,0.5484317047335071,,0.582020004404357,0.10037630387881796,0.1388539931180683,0.10680848221614042,0.04926628027413285,0.3349392484904189,0.47401624330028846,0.46522057004403944,0.18176174126181158,0.5766142863626905,0.0,0.275179415033626,0.6825289500629759,0.4410855332817487,0.212669080318188,0.3680670888850275,0.1811496190289912,0.43286868733167533,0.5128393424244889,0.0,0.14600924597147846,0.3575635017777425,0.24153327880606196,0.032277938979413445,0.06662949890778466
Sample_0608,0.5431187822188939,0.6273792733409842,0.4595004892449959,0.7157204376805202,0.9317621730298533,0.7556143218736577,0.5867845759551403,0.7708432440787064,0.5850966749291142,0.6186518877514542,0.4738237051133614,0.3306544071269661,0.45431609001981754,0.663239862565109,0.24444603812045418,0.5985891099070401,0.7195800555790108,0.896269820293183,0.7658887457324695,0.6241270279186396,0.2725951475064491,,0.19896695749677912,0.3331533449732995,0.9503611416620491,0.13311738526421257,0.3192686642212655,,0.11708494010209045,0.6640822683005723,0.319292129197127,0.3568096719889224,0.4827311384331603,0.23303207280339955,0.21363342420360037,0.25146970616706515,0.14363934642564707,0.2535808712042681,0.0,0.3991392591847409,0.7092420315647596,0.21621359319209338,0.226142032096472,0.25800032537683,0.28245639069003875,0.22255233792364093,0.5194637378811572,0.235552378725268,0.017131301163129366,0.4434881099773403,0.0,0.0,0.25900807701607304,0.16046062379604933,0.35957791237182224,0.2982426495983072,0.35555776442816833,0.07780618024485218,0.330151393637883,0.3650642926836286,0.26124480031339326,0.011985514585812193,,0.36812053256191235,0.37592545384373083,0.11746382492570483,0.3701467635198955,0.248306102471223,0.14475510715184492,0.21424576446035254,0.2140367622033078,0.12884298184558915,0.3841381402339952,0.46354796358575323,0.2892797559083795,0.5306296625623089,0.28662771034670664,0.007278619356655115,0.0,0.3055477141240985,0.0,0.1785904235859112,0.09320798386308252,0.36185635962143087,,0.2566559643692202,0.32860988025106036,0.36475530794692873,0.38839092358371763,0.6307581809356454,0.18929218955671592,,0.0,0.12583197242986857,0.47061809314587266,0.30094157061352345,0.459840466631791,0.5951853504411221,0.14620958257825925,0.6398818906301826
Sample_0609,0.5283436696616968,0.6452084222603436,0.45417159876654023,0.737642262271898,0.3404383513947862,0.48486253808200847,0.7383496434887359,1.0,0.7379907406120684,0.6639226228427527,,0.5370538333601341,0.5039415416424458,0.5396547673688616,0.47429580978119695,0.31290716758652104,0.7338513531512822,0.7861348985256513,0.5763735701581709,0.5042386957194471,0.1180605011026997,0.22959061448271356,0.5127445508135484,0.2257806664392793,,0.4600085254943633,0.3198488377863037,0.11896632242164515,0.6618936499048306,0.2668532082966315,0.18893577865220001,0.3568419154397028,0.021708420809854634,0.31066855398121235,0.12099839562367201,0.35292279362252943,0.07070148876771074,,0.17714267302507175,0.059890624851203916,0.026746880237380866,0.16349998760371948,0.2662368228379687,0.10997519388124637,0.14268611667708223,0.0,0.0,0.1202865002016497,0.05062873827765905,0.5824197631173161,0.0377197331932608,0.21569921466348702,0.3670430402768303,0.1130755120169267,0.12096876201778609,0.1288881104254355,,0.21046328746202486,0.4813486392428393,0.4898438372980216,0.7160842140503993,0.5970567426971658,0.14924508877440126,0.17955719563086395,0.3536118613969036,,,0.47069340900416967,0.23064297189655192,0.5575174517058653,0.581240360136267,0.16649023048605946,0.32277394660785963,0.3038321817435394,0.23357986971437578,0.0,0.49298044589643,0.33012327098059,0.4776857324635928,0.0,0.4039465349282975,0.5499390823102086,0.12396287932536434,0.5718050328511181,0.06301594632764694,0.251912795473126,0.35907932943486953,0.08833334572525438,0.2689506361413272,0.0,0.5188094400069808,0.6594847152571415,0.5001705497100719,0.055657228807170805,0.5310218083910744,0.2840420401863047,0.1409281178117813,0.138338444927249,0.49597347235191874,0.03840536556933785
Sample_0610,0.6611372653536172,0.775574090970817,0.507582247554613,0.7056272569321359,0.5964811437401063,0.4763056406665551,0.5268244770493968,0.5754312128414039,0.33924081389188976,1.0,0.5425336891385802,0.6185781026472658,0.5255699118318559,0.4389171055761215,0.8713635394740861,0.7703959835337096,0.2954269892644209,0.6172798356788207,0.7195536161716704,0.19688914246751493,,0.587684790760543,0.11585683318719654,0.272678758584654,0.24564570097711677,0.6269198661972825,0.20319986886770625,,0.0,,0.12197912341500669,0.11470789869259927,0.3181679714742686,0.07611159236032539,0.3291206409756411,0.0,0.2357068537413988,0.3990320859083426,0.5244049690410717,0.38812054714211364,0.33746402604778064,0.28254630936088304,0.6917415128709217,0.45522441374866596,0.18382465596745898,0.30107114865380236,0.1925101444722313,0.42089132698558235,0.10838552829784871,0.0,0.6033143345297666,0.31695702783195545,0.22542868434865823,0.16697653480880048,0.16793743588923357,0.16028271120061635,0.0,,0.5205141951007634,0.4420266820256992,0.4845077623257331,0.3967740670758989,0.14959411329729386,0.18771510080284087,0.3118729495184228,0.3515699644704909,0.46075035011272103,0.3278613470968727,0.0,0.558968513073794,0.3979998512213428,,0.18363839153410752,0.30456681548319026,0.2643005752521105,0.5413991096875971,0.3470446862370494,0.20566921497305807,0.3978244180564427,0.025305060495995554,0.09018612508973065,0.518164152277006,0.6365568301130823,0.05416178940031709,0.0659271558273754,0.208667137884192,0.046382780555336095,0.5220120857654789,0.3298489765633941,0.31426938766294993,0.29023766909733373,0.42013074720482274,0.3308118674574387,0.15459839004447218,0.535752023025434,0.5869835300203142,0.5752238544055204,0.46332897020635416,0.2555308241446839,0.4001369932414991
Sample_0611,0.1566661948132577,0.22738000536497466,0.2445683872290899,0.20583337881967753,0.34440110781348593,0.2717392506349356,0.08339386195574564,0.32100767387627954,0.2235030515288698,0.17064562456653587,0.18042373525824304,0.5325397875870443,0.317510704621341,0.3987088603790237,0.519860332813803,0.38659978285154206,0.32951460096197316,0.5803819833545514,0.2680856401973656,0.41174587420286685,0.4002520205709668,,0.03320276511863143,0.1463324622235868,0.19579312210422756,0.07458245975683567,0.19526479743172923,0.11318068129582427,0.4185741929506757,0.33060014369003426,0.08881002811837843,0.46113977133982187,0.0,0.4945923755735526,0.48858344183489033,0.17320915245154683,0.020040502369886817,0.24714062152693775,0.34013874717255144,0.28982320023878394,0.5993905106002908,,0.2528012103128767,0.15717136177145064,0.16129077885633786,0.4208293996964489,0.059071569059952866,0.3157719565476167,0.06980299888127268,0.27145534333976423,0.5185775522736084,0.36558310286724205,0.17785608097936212,0.1976926122174083,0.5075717075341236,0.23190141801257788,,0.304458788856898,0.057692632334923714,0.5723035040446715,0.2814967151799962,0.0069191593288606135,0.2106691317662993,0.026347577303923647,0.3888900510240908,0.3513948006957459,0.5280317671244922,0.1921559310102765,0.5649441917311413,0.14614557582817567,0.1696251727010216,0.34528341732287865,0.4161042041794074,0.06899967857909306,,0.5926177371342102,0.40244279862204013,0.08240488837553069,0.06626045321896684,0.0019259629083214214,0.22881307756771319,0.45305780826419645,0.17204222297536687,0.2077204624478038,0.1007387657346508,0.02901921269472968,0.37776422564509177,0.2646431219758243,0.058374224687025696,0.34459095261355616,0.02069931332144352,0.38357120395767075,0.2605811912283427,0.12111792890606077,0.29549664957442984,0.12485842818337697,0.0,0.6698344490165946,0.47264089943497983,0.015174616754932507
Sample_0612,0.7899283818767319,0.51026498534109,0.6194541086798336,0.5397556242551387,0.6465284764448592,0.47627071349067407,,0.7779763308494425,0.5446984852943806,0.28787160213406787,0.5094420152926638,0.6046406392491293,0.4656174894067973,0.5118596848647258,0.960169567295499,0.474187540166276,0.3634456771596769,1.0,,0.3776864358020807,0.14455448066415408,0.2186496067825131,0.691531150877983,0.41851041855646676,0.0,0.23009426074193684,,0.38556424412820944,0.05055358474344708,0.3762408481929754,0.1903078833232622,0.2516576050886701,0.2067680633670682,0.23799525634882956,0.290956544609593,0.3383658740686468,0.0,0.045951620040825404,0.20828963176431428,0.1415369563014771,0.3147276047410925,0.1994250496593686,0.1900136013505868,0.3041558995042552,0.12381319466458698,0.35075848272703125,0.40456856468927027,0.49679454798265515,0.007499988201479964,0.35023471702505116,0.16367119999709345,0.221394239951671,0.13270681267761275,0.37492766368332076,0.3219602153513263,0.0,0.09297701736948066,0.25357613302115645,0.3126941141096986,0.5746866145460299,0.6570878813256643,0.22612376304884266,0.61766203942097,0.11778751287845654,0.7034016617659868,0.0,0.2680709027263583,0.0,0.495458725608151,0.0,0.0,,0.23690802522497736,0.3925088007174492,0.26349327927769695,0.3275079988212068,0.3755843013399719,0.3519125682604909,0.2530243680813578,0.11685055752322289,0.21624628462772694,,0.3827575141677745,0.2483534731540213,0.3348572366041757,,0.5021923469727116,0.016824215244932886,0.1610479212584096,0.07040268567867797,0.1169873097167049,0.3140144939831152,0.37251903571422884,0.5033530231428691,0.5670327587900843,0.17249439438841715,0.29998796815446643,0.319152539807768,0.4676382330877562,0.5177666138205682
Sample_0613,0.7373886676108427,0.381036501097447,0.7415008802494005,0.539283885218823,0.8345189608082898,0.6881590022617976,0.7732079469562335,0.6879656396261054,0.6230711689239544,0.31634782804433803,0.8390525073923624,0.509025187216457,0.8158953101508771,0.3255113037616599,0.3524958418083919,,0.4388679365238023,0.5916638074249507,0.5467782727377525,,0.2043124176847633,0.197855873373282,0.12258189052937393,0.4483703056071443,0.5208412513357836,0.2610402473618749,0.413031016275116,0.6158820382609486,,0.1709898328172114,0.09409053500168499,0.5095174516295775,0.013379743199910745,0.3666760763847948,0.29519568237272514,0.3367672582939939,0.5369766067040768,0.1895513450541305,0.21788816797798694,0.4834756438175831,0.3926690006187905,0.5100189007111967,0.40496443778132424,0.3123131739308164,0.11547381871992074,0.09636951239398603,,,0.3216822204275079,0.11813385086512371,0.3571090113710188,0.1058560815251656,0.3843951080488198,0.4728442479210736,0.24175264225756057,0.1732564390558406,0.18273891820878171,0.4096248413141102,0.28627653443792883,0.3940050368747765,0.3556899482247127,0.11510013309753007,0.04360477012606327,0.5254463504245008,0.0470376926639745,,0.24781889393977727,0.0,0.6052607801939245,0.0,0.43381889734043116,0.23551424015985525,0.6142436331688265,0.23155539732882602,0.47435493175186616,0.44325998407441203,0.39730180998901465,0.52563172595812,0.22158850550956988,0.45799515780451416,0.0,0.10602781997342403,0.3712468475765111,0.03227785585207876,0.4343273338112852,0.2496056035254799,0.2189036520096368,,0.36205522471038937,0.13528955223897207,0.43623335473044816,0.4086474079440207,0.45245886877023883,0.0,0.20771819250662976,0.2280508586355196,0.5040952150010904,0.133660335350616,0.17218533273894274,0.1469706796468713
Sample_0614,0.08016582354374577,0.6805382464565021,0.3147895179279976,0.5508590377147805,0.22734793720441954,0.4388930447443531,0.42339724593785183,0.7950342769809973,0.5582232257011913,0.6369796307252438,0.5170429549965738,0.48985776796956065,0.4096061044298613,0.5002568207138602,0.539357136191781,0.6594929010265441,0.18051684213169472,0.5839912233261688,0.6132448113078329,0.7144011635132415,0.023627265716372553,0.21718251844556524,0.15887508554151458,0.03466558089245422,0.2595293341258806,0.48530287687847845,0.0983019951298672,0.4516191157155921,0.29539973486846827,0.47741408521107753,0.23768206180420987,0.058781051141042734,0.1497289012144204,0.30304172155340436,0.5459405447850215,0.34174472017462637,0.08629228451106699,0.04748457449406085,0.0021603195754199833,0.10109122994581987,0.10203481858381111,0.7315987508682844,0.19551446508942832,0.1365730319166614,0.1964147479564446,0.10056375521064576,0.2804578101122713,0.25413034507033466,0.48625487017067326,0.39246225418913505,0.14985809779757814,0.2576438363829548,0.14411296457579292,0.6938067459471444,0.14015130535440412,0.522587499899035,0.1274634333438316,0.0,0.4484511512484931,0.28674007631722265,0.15234842106161478,0.5096676365870674,0.2937770939908202,0.3253665859292444,0.3298470797117731,0.19729879871800154,0.30697101948083755,0.5567860041105376,0.07311583248460743,0.034678174080613806,0.15185683939524605,0.5248395756167045,0.5784590970426828,0.3111479651621374,0.5209778093968995,0.14262750254399068,0.2828507745595013,0.21034436945535584,0.12445943520308021,0.11558895535580302,0.24190806873913456,0.316719174549161,0.31200833076695605,0.20488832915446192,0.0,0.03439734202803521,0.28273896707611645,0.0,0.12645544500087577,0.3799213915031866,0.11653240020682039,0.561177029994363,0.3486334366368872,0.42862034121333564,0.14193739904694513,0.2672239392408189,0.3072337457674509,0.33857838439727955,0.3677728962782833,0.5271690474992077
Sample_0615,1.0,1.0,0.7095970708350561,1.0,1.0,0.5904730436410597,0.597240180874467,,0.435127743157919,0.4036445088163406,0.45587293171597737,,0.6352450255304525,0.4323552577593247,0.6333316370786289,0.8216600232217957,0.506500786354284,0.3388688170028856,0.466389527783283,0.4557870674555298,0.4160781079350558,0.059081718466879526,0.25804584952402854,0.3738657077058058,0.1632940284193733,0.10141397465058402,0.22327985662919952,0.1653683282623647,0.1265044374114127,,0.30918420218329845,0.3261024442871803,0.3917919324916843,0.20519447205024088,0.3893897481366597,0.1790628317598575,0.01521774271705495,0.2909454027217008,0.1121800164661083,0.11239172812852163,0.21950322220529864,0.5992734417260344,0.0907622983744551,0.5460108361405893,0.6892205334857048,0.21704749351076424,0.2761957926718865,,0.4224728191927424,0.13666920430886464,0.1466793253324911,0.22006060328161156,0.49455623400795135,0.4728141725723937,0.22749011179651385,0.3774023036781065,0.5149496094476536,0.4065287405716001,0.1555102948051723,0.0,0.3994836385423788,0.3975180673993879,0.29590432006954237,0.5182719240153221,0.7546950729073293,0.39220021591686205,0.31878210060754114,0.24345592248507425,0.27503334159873183,0.3500809755182305,0.05187492839031865,0.1731294993980198,0.5281807318794919,0.012428471479826897,0.4178927936106494,0.17160998006317418,0.07609942173465048,0.606460427938336,0.5068331268456214,0.2809812692778015,,0.45785623254146035,0.08362732321338168,0.22819652767627754,0.5449165917850607,0.504293449815887,0.18549791213420957,0.15200625158265618,0.016816330099364923,0.2655954560731547,0.14808019505943215,0.2839846165370327,0.2903769250189395,0.3920653874815013,0.0,0.048235374194738834,0.24464341018901,0.3066909785462322,0.37064279778682574,0.4781763211630986
Sample_0616,0.5543828844778254,0.46771267157506724,0.687724414104236,0.911978771411671,0.7278235186115216,0.5167215441506703,0.5500648655713241,0.2992704547272057,0.6270480917746183,0.5524453190500731,1.0,,0.47693419739816034,0.3929772269087933,0.19671582604046647,0.5175647064163409,0.3059372425980853,0.8274299559908022,0.6799804428842634,0.5646285859334547,0.3309922334704699,0.6578330541338705,0.23907837712308444,0.17798781350296514,0.19675361939896346,0.0,0.2657472731855054,0.429078659595876,0.5813677797270067,0.6135458417562755,0.2890528980220164,0.018468130214639826,0.22484167804847868,0.1939439678610637,0.0,0.13956091575533752,0.43054538640247225,0.4793035041402057,,0.07959899589705753,0.1515316290247589,0.6773160649494925,0.0,0.45123022250068734,0.2536111948030704,0.4655377964265815,0.12998965996046524,0.2510494068655464,,0.12398145646136594,0.20777566658832378,0.48325797383214486,0.34100162112369914,0.4559607972057824,0.10606075596078059,0.3698328095953245,0.11833464592232643,0.4770789185677099,0.1876780654622402,0.5448740818987099,0.3482542207005629,0.018291751425936476,0.3474559165982415,,0.1028953304016487,0.1595608305048281,0.24206004115898333,0.18712971411157098,0.2885878570696604,0.3136357179268583,0.016990151834827202,0.4083047578372225,0.0,0.49730896551689285,0.6170088935257538,0.1588095199435614,0.5869985382435796,0.10838054218910931,0.26801932142990087,0.5262462981368875,0.3140558929990729,0.28022254034082317,0.04701920832061901,0.1381542403879424,0.39148470927309814,0.3597187960193705,0.2468506289455284,0.2614927069501917,0.6693121007456769,0.01795687655135094,0.33351431134758014,0.13069358954894061,0.4719164821970858,0.1023509998971881,0.0915504210119072,0.2903643163810012,0.2640962676331863,0.3186639361159269,,0.3451439741815866
Sample_0617,0.5791353097129454,0.5701851819704113,0.5118207170244926,0.7907910587245369,0.8931616674998379,0.09900262498570378,0.6704522620673256,0.9438261655937623,0.5033761515772575,0.4150995659808179,0.3845813560702711,0.4410882960996613,0.38251070973197066,0.6056326837832572,0.4171491259404706,0.4834534026939654,0.5107988389980391,0.5151744586408343,0.3897237035396107,0.4944817315387197,0.6721151134468768,0.15947363949304902,0.12297668062147286,0.6256372175999388,0.0,0.49711965072933484,0.20426996202911335,0.16596184036900188,0.4082254592020157,0.18285674512787828,0.18288932985247447,0.13978590409162692,0.19138823246588182,0.38631712202399016,0.3151902135271696,0.4234406804850057,0.39929810738167815,0.43890934754171473,0.6658957905717326,0.23542029763807207,0.2783787728965706,0.22323279359618697,0.17302405304939103,0.2977534102024385,0.3286538534838648,0.048172024858211426,0.49090842928815515,0.0707257639002847,0.23678868203771064,0.0,0.5858610131423856,0.4533260959123101,0.0,0.32758481251808785,0.2226102541427601,0.2615590910969805,,0.07432416045185189,0.639500730410104,0.20027310060408732,0.18254628900341943,0.1658680645221901,0.4650306158471533,0.5702622582409169,0.3487265386299717,0.04649686057059095,0.0,0.034634941009925285,0.2113827011855834,0.09283629714010355,0.4851559868758623,0.39946722950009295,0.33459871498501803,0.1744228517213915,0.14037210450884077,0.5102721246579883,0.1879739834158139,0.47493531426111457,0.1726354564705499,0.24484130927734865,0.3371946971068383,0.13303188986680345,0.21893184100188845,0.0,0.28586922005215976,0.0,0.1644898516062685,0.43588274081625766,0.27114619197155104,0.4525080636670564,0.5624588408617205,0.20716384300810767,0.39056277518520205,0.20670862514911253,0.37998454359631456,0.5519284736137776,0.14488215405553645,0.6168921912243917,0.0,0.5038482692211137
Sample_0618,0.7428023550078802,0.4191129602535669,0.31386774642293214,0.2382969606862117,0.09409200542175301,0.2414395244958916,0.07417799609935459,0.13393056370177045,,0.28870424710240006,0.0,0.22549714214069788,0.11808488672511308,0.30184255170491464,0.15632453078114772,0.6863192321170624,0.14030768435266883,0.0,0.3221540141401185,0.22495711839133078,0.18010103840053004,0.2558283932043631,,0.0,0.0,0.25947879221121584,0.18176137058842773,,0.19589142511234356,0.15017664856379276,0.2582994326574213,0.17263168949687574,0.22939158718907884,0.37609471541264883,0.17720943087837848,0.036427290764851336,0.5567782256611322,0.17186226686834277,0.46833175638886204,0.35280514389975426,0.29888726594304005,0.1643771797357226,0.27060788271808556,0.35437660156494016,0.3438546150166616,0.2693335612633468,0.3941548759186133,0.1468709877919857,0.0,0.48228278144943676,0.106183426431714,0.19414272223204132,0.2471786476018625,0.0,,0.14145101401505905,0.43692277432849125,0.17435090934485525,0.15818952910735984,0.33035080260703664,0.000833670811209497,0.2769477691152712,0.07727813289549182,0.340486969352476,0.47511544989230814,0.5499181278582281,0.3630460916781626,0.739039576081825,0.3542117285694418,0.42798165139193156,0.46649227101186364,0.7031976803205584,0.2732513463930711,0.13511608904789574,0.4053554325990251,0.05928244208662059,0.11331722823091928,0.43916623619644984,0.20160385379804716,0.0,0.5312251829738434,0.7016329190983893,0.3266150369759633,0.0,0.12203601654455556,0.14977991264060422,0.4738021929553662,0.392471001340484,0.5946327585010044,0.7221421860418922,0.20530442179123287,0.4470458443388806,0.36986824999353135,0.16315287504322898,0.1871694133242177,0.004597921788574155,0.353719998714438,0.21415725819093462,0.6907337018689959,
Sample_0619,0.6603037631381459,0.23525473859758492,0.5599096765533289,0.8700602559480656,0.5996951634947414,0.3601242625699419,0.341750292057477,0.33984495268588,0.6534539509492632,0.3410794564250413,0.6364073330614313,0.3411838139455674,0.8247242584125715,0.6469381068580045,0.858038167199161,0.4049734298915394,0.45834500897280284,0.6658663166021812,0.4714185617246418,0.5170560872772784,0.28865496101907584,0.20073036825001572,0.7066581078247473,0.12630632312644352,0.24816925338015405,0.4061088654298444,0.00248881437013547,0.5248887407617217,0.29624008906168675,0.0,0.6340139151240207,0.7732769212186762,0.025103433863962604,0.04906195565732038,0.06999994312174482,0.23049355292691118,0.006338445520890024,0.5768653186615776,0.05290241114019077,0.30314272343257986,0.22709628387768946,0.2786913857700147,0.3742797446844458,0.1351404614100773,0.31816324514326416,0.061982986115765956,0.3569870855436651,0.4522155831180139,0.3114743651813375,0.43478001163252583,0.6960162052597241,0.0,0.35457077828923894,0.6050008281867,,0.07246733237496422,0.3876284202653444,0.5505935662047279,0.31486405971689047,0.37823674264962187,0.0686299570817379,0.31349675714023356,0.4314950073284974,0.17183158778726262,0.0,0.1360058025201518,0.3916409825927857,,0.5184629154249547,0.10517726588137553,0.11744702606048668,0.4376632187022578,0.048167322776482974,0.09189410073756596,0.3081020549865045,0.3384188080493745,0.15205659028834428,0.1981226462509605,0.5574813103116931,0.17466999579550566,0.3405921230732587,0.04169410705234192,0.02208650952718063,0.4210888036669053,0.04992278833854624,0.7872108764239661,0.31567321784360475,0.4140863011200484,0.3209518706720303,0.09149147787991582,0.41531561318920024,0.09978710148179176,0.12735388073393494,0.39352203613661785,0.2698112991253987,0.3871076624258708,,0.7206700427094989,0.32705866429543323,0.47482768115346774
Sample_0620,0.6203880507074171,,0.4163764750982312,0.41601509119395746,0.9798114675548203,0.7628429899975959,0.3594563217635955,0.4784532599796598,0.6175585014560346,0.5205307428473992,0.6789307238367032,0.6607006714318424,0.6844709364441165,0.5945823967550973,0.5358823471997058,0.6197009171290699,,0.6016508110669206,0.6801413036728505,0.2268699857398602,0.30924499673129136,0.16344064027041078,0.23874533252144958,0.4650275754409203,0.17265645998380189,0.07570551518970159,0.34370807853620894,0.20721595706683515,0.4125421893576722,0.18402790031059313,0.08613119828216764,0.12872435488598272,0.35395456962903493,0.32589646126075256,0.221102487791526,0.0,0.35085700996593383,0.2729410302146079,0.1237958317971892,0.3851405778325282,0.009988668576459248,0.20991662856577759,0.40687667234639235,0.35397360389997157,0.24065124554368783,0.1171695843679474,0.22613823111476394,0.0821620456809178,0.45574686518545865,0.3640428512596105,0.12113542921756087,0.019815282706855675,0.5390052564504096,0.0,0.513967582049874,0.0,0.4984084655484651,0.0878285699924548,0.34671073171158223,0.6087303271858877,0.7408186943846329,0.5116921444017118,0.06074818827303424,0.56850720824921,,0.11666743361225122,0.12820179880808846,0.21262450045599074,0.3164772809100138,0.3882375817766186,0.0891213516704816,0.13632724959679438,0.08582408789403687,0.35995215353563814,0.42869577926705504,0.20853644986243677,0.5721402600862942,0.5994454650826397,0.26930629475891193,0.3833864253933784,0.331958184049263,0.26037657739661935,0.4408579463584514,0.6675035867049726,0.22782813721353343,0.0,0.08668892726045438,0.2705814707471371,0.6757238804017026,0.34521851843675855,0.2736531608988092,0.1999663124333752,0.46563129494777317,0.25623981272068214,0.0,0.35368335259492695,0.5417419174195462,0.3327345887136931,0.21343069103748474,0.10135909859279328
Sample_0621,0.23216231987636568,0.4062608696850092,0.31633455773135905,0.4784721372507725,0.0,0.472345091982353,0.10780016652287777,0.03240877975946141,0.29197026401622134,0.14297745095248227,,0.2868276282010568,0.0,0.24926821017934794,0.07537573390521142,0.36951321107763413,0.6215817539029713,0.29489848215810255,0.36167217659570067,0.1984404523400566,0.25779983611352614,0.40908209618242575,0.27677026839468155,0.24976305735057364,0.26994299311605036,0.48754420202650395,0.29357956476919883,,0.23899171827841126,0.15300935268458946,0.6174499477138539,,0.13577335293010923,0.2818077110906909,0.019313131103111697,0.6339991700105867,0.2704338773152031,0.0,0.270128528566586,0.3928597750169412,0.3354302809253956,0.0,0.3554031219915433,0.29775999979300233,0.18445494112674232,0.065173367626306,0.20656296973026184,0.13940580545728132,0.0,0.20997233376282443,0.5731654889738542,0.2388916891636981,0.1389348391009638,0.3649272505425488,0.20897127101259305,0.23704314879702834,0.3307020771365391,0.542188328287551,0.401157691477846,0.2821672224675218,0.4343714124169685,0.4098269858969472,0.21920644563926264,0.01777329450178835,0.6800352419539869,,,0.04508040045202,0.13024066535756043,0.1906695581896858,0.1812362332205637,0.3776422659045889,0.1523460608970293,0.5479461438365918,0.28213991440171243,0.04337165659644286,0.032833931684481996,0.08940114734455668,0.14091123937089092,0.28698101984112956,0.12126176619129458,0.15884722157775227,0.0,0.11036225635073921,,0.1572323582879605,0.24694741108841223,0.2476260801291275,0.28118685007101385,0.17752417913355378,0.3614683543111817,0.24593306526850647,0.13773542633785746,0.08604394948190532,0.6034920163577968,0.08456030806491625,0.30119416222638307,0.7073373641176943,0.5590335080762235,0.6254323575286347
